transaction_id,account_id,timestamp,amount,transaction_type,sender_bank,receiver_bank,location,merchant_category,is_international,hour_of_day,day_of_week,is_suspicious,aml_flag
cc99dd70-6c1a-49d2-be16-4d5882141cc4,NG1521521078,2026-04-16 14:06:07.495078,13273.26,ussd_transfer,Zenith Bank,Access Bank,Rivers,restaurant,False,14,3,0,clean
bc50af62-22cf-4d5c-8481-78a083df1578,NG8995970241,2026-04-16 14:06:07.495078,70997.7,airtime_purchase,UBA,Stanbic IBTC,Enugu,clothing,False,14,3,0,clean
69068bc3-3932-4e0d-80d3-9b345294b8bf,NG7763765757,2026-04-16 14:06:07.495078,17803.46,pos_payment,Stanbic IBTC,Kuda Bank,Oyo,supermarket,False,14,3,0,clean
3e027c82-a9b0-4e65-845c-33d0e15e7534,NG2926780541,2026-04-16 14:06:07.495078,12145.74,atm_withdrawal,Wema Bank,Zenith Bank,Lagos,transport,False,14,3,0,clean
3cb1900f-079a-44a4-86f6-744839fb49c1,NG4361393222,2026-04-16 14:06:07.495078,82869.43,mobile_top_up,Access Bank,Kuda Bank,Kano,pharmacy,False,14,3,0,clean
8919d7f6-3ba7-415e-be71-82f4d52aec66,NG5931025271,2026-04-16 15:06:07.495078,7473.95,pos_payment,First Bank,Kuda Bank,Kano,transport,False,15,3,0,clean
0d02224b-643a-4ca5-a0e1-1991d6bb832d,NG7567496105,2026-04-16 15:06:07.495078,480369.46,ussd_transfer,Sterling Bank,Carbon,Kano,fuel_station,False,15,3,0,clean
3fe78daa-7f9d-458d-8642-20e94e16b861,NG6928691380,2026-04-16 15:06:07.495078,107121.11,pos_payment,Carbon,Carbon,Kano,pharmacy,False,15,3,0,clean
121615bb-e42a-40fb-87fa-404bf4f2f1a1,NG7981077394,2026-04-16 15:06:07.495078,4840830.03,ussd_transfer,Moniepoint,Kuda Bank,Oyo,transfer,False,15,3,1,structuring
17d3c83d-af57-4778-8f11-845ebfe96f06,NG8880079328,2026-04-16 15:06:07.495078,26353.2,bill_payment,Sterling Bank,PalmPay,Lagos,pharmacy,False,15,3,0,clean
61ed959c-d6b0-4501-bf88-977cae578110,NG5482431018,2026-04-16 15:06:07.495078,108336.97,merchant_payment,Moniepoint,PalmPay,Ogun,pharmacy,False,15,3,0,clean
03741643-046d-4bac-988c-fddbb3be29d7,NG7671625956,2026-04-16 15:06:07.495078,82687.48,bill_payment,PalmPay,First Bank,Kano,utility,False,15,3,0,clean
9deec1b0-8224-4811-a628-189c34d27f74,NG8033702319,2026-04-16 15:06:07.495078,4851628.09,ussd_transfer,PalmPay,UBA,Kano,transfer,False,15,3,1,structuring
7e96b8b3-9e38-4878-a778-a322788befec,NG1083651970,2026-04-16 15:06:07.495078,47025.65,airtime_purchase,Wema Bank,Access Bank,Lagos,electronics,False,15,3,0,clean
2117bdce-63b8-4d80-a765-4516c1a21c80,NG9343730920,2026-04-16 15:06:07.495078,10894.63,transfer,First Bank,Sterling Bank,Kaduna,fuel_station,False,15,3,0,clean
2e6c30aa-c883-43ba-a433-4beee74705a6,NG9081544414,2026-04-16 16:06:07.495078,10826.02,airtime_purchase,Zenith Bank,PalmPay,Ogun,clothing,False,16,3,0,clean
d84e3ad6-6f34-465f-b9b1-c22e9942dcbc,NG5667181604,2026-04-16 16:06:07.495078,5173.22,merchant_payment,Carbon,GTBank,Kaduna,supermarket,False,16,3,0,clean
eb47b7c9-a5cf-415f-af1e-887abe93a35a,NG6464693977,2026-04-16 16:06:07.495078,10092.33,ussd_transfer,Kuda Bank,Stanbic IBTC,Delta,restaurant,False,16,3,0,clean
32c80b3c-9938-4cdc-bf7a-86a57a2a746e,NG9343730920,2026-04-16 16:06:07.495078,66262.46,pos_payment,Stanbic IBTC,Sterling Bank,Ogun,supermarket,False,16,3,0,clean
3661cc2a-3d68-4faa-bf63-ba92ba036c13,NG7625464411,2026-04-16 16:06:07.495078,6412.94,pos_payment,UBA,Carbon,Lagos,transport,False,16,3,0,clean
dca3f923-dac6-42f9-9a4f-d88389d38cc7,NG6645808194,2026-04-16 16:06:07.495078,4826293.37,ussd_transfer,OPay,Moniepoint,Kaduna,transfer,False,16,3,1,structuring
21b560bf-813a-4a16-b00e-3e6e70adb550,NG5570828113,2026-04-16 16:06:07.495078,50849.97,atm_withdrawal,Kuda Bank,GTBank,Ogun,supermarket,False,16,3,0,clean
54d11002-ba65-4eb3-9bc4-68deff1bb2ab,NG3698305085,2026-04-16 17:06:07.495078,11742.79,mobile_top_up,Wema Bank,Flutterwave,Delta,utility,False,17,3,0,clean
b410cff8-b7fb-4986-975e-42f7b47edc77,NG7625464411,2026-04-16 17:06:07.495078,1475.56,merchant_payment,Carbon,PalmPay,Abuja,clothing,False,17,3,0,clean
fefd2208-ad33-4ba7-8ee6-30dae1865820,NG9957813353,2026-04-16 17:06:07.495078,17241.75,bill_payment,PalmPay,Wema Bank,Enugu,fuel_station,False,17,3,0,clean
875f1061-2142-4c7f-af67-2b0c9ab6bedd,NG2137651678,2026-04-16 17:06:07.495078,849.44,merchant_payment,Moniepoint,Zenith Bank,Lagos,clothing,False,17,3,0,clean
60b5822b-acb8-478b-9a05-82825d75c90e,NG5510938155,2026-04-16 17:06:07.495078,18473.66,airtime_purchase,PalmPay,GTBank,Kano,transport,False,17,3,0,clean
27a6332a-808b-4d7e-b2e0-8030652c158b,NG4289233844,2026-04-16 17:06:07.495078,5084.95,merchant_payment,Zenith Bank,UBA,Enugu,pharmacy,False,17,3,0,clean
25bf5ea3-0b08-4f31-a4ed-868dc8111b01,NG8721631198,2026-04-16 17:06:07.495078,8689.99,mobile_top_up,Wema Bank,GTBank,Ogun,utility,False,17,3,0,clean
09abbcfe-a15b-46d0-9b31-cabe34e478e5,NG5607762160,2026-04-16 17:06:07.495078,2683.27,merchant_payment,Moniepoint,PalmPay,Oyo,supermarket,False,17,3,0,clean
a5d3beec-28c8-4501-9e1a-d848583dbfb8,NG6633778586,2026-04-16 17:06:07.495078,12610.61,bill_payment,Carbon,OPay,Anambra,transport,False,17,3,0,clean
54fa7090-0041-4bec-a7eb-0dd2a9402a28,NG5083595988,2026-04-16 17:06:07.495078,20839.44,airtime_purchase,Carbon,Zenith Bank,Oyo,utility,False,17,3,0,clean
291d82e3-72e6-482a-a662-b1d391f430f7,NG2227193073,2026-04-16 17:06:07.495078,500000.0,ussd_transfer,Moniepoint,PalmPay,Anambra,pharmacy,False,17,3,0,clean
66c415fe-2d2c-4215-b47b-866a6980fe64,NG4207337120,2026-04-16 17:06:07.495078,26009.21,transfer,GTBank,Stanbic IBTC,Delta,utility,False,17,3,0,clean
fe022c2a-1053-4752-921d-5b045fd8f52b,NG2075321966,2026-04-16 17:06:07.495078,19803.45,merchant_payment,Flutterwave,First Bank,Kaduna,pharmacy,False,17,3,0,clean
66355211-2ee4-4eea-b5fa-1babff656b34,NG7371573279,2026-04-16 17:06:07.495078,34202.76,atm_withdrawal,Wema Bank,UBA,Lagos,transport,False,17,3,0,clean
3a61f734-14f3-4052-ae19-e74be69a0b89,NG8235363119,2026-04-16 17:06:07.495078,10369.7,atm_withdrawal,OPay,Kuda Bank,Oyo,transport,False,17,3,0,clean
bd6aa3c4-3530-4e13-9c5e-71dbe3586bb1,NG8949781901,2026-04-16 18:06:07.495078,8781.14,mobile_top_up,Carbon,Access Bank,Ogun,electronics,False,18,3,0,clean
f0294e94-4d28-4d2b-8e5c-1c282c874522,NG2125089309,2026-04-16 18:06:07.495078,9142.6,ussd_transfer,Zenith Bank,Carbon,Ogun,supermarket,False,18,3,0,clean
5ba572f3-3071-41ee-bbf4-33668bb67cc4,NG3363629219,2026-04-16 18:06:07.495078,29224.64,merchant_payment,First Bank,Wema Bank,Abuja,transport,False,18,3,0,clean
e05b37ab-97c4-451a-9f47-e4391d46eac0,NG9916336966,2026-04-16 18:06:07.495078,9143.91,ussd_transfer,Access Bank,Kuda Bank,Abuja,pharmacy,False,18,3,0,clean
7eebdf4a-9a0f-481e-8789-ed5bce85ebb3,NG8033702319,2026-04-16 18:06:07.495078,7788.63,ussd_transfer,Flutterwave,Flutterwave,Oyo,clothing,False,18,3,0,clean
8185ced2-0749-4f2e-9bed-59cec906be70,NG5067116918,2026-04-16 18:06:07.495078,81153.99,mobile_top_up,Sterling Bank,OPay,Ogun,transport,False,18,3,0,clean
87bef2f1-6c56-49c9-8170-98e145538c83,NG5748253283,2026-04-16 18:06:07.495078,12544.82,ussd_transfer,Kuda Bank,Kuda Bank,Enugu,restaurant,False,18,3,0,clean
6416ffc4-1a4d-4d1c-a45b-d078302d6e99,NG6124453431,2026-04-16 18:06:07.495078,10025.35,transfer,OPay,Wema Bank,Delta,utility,False,18,3,0,clean
5aa86033-44ea-40a6-869b-a56ce7ca053b,NG5694628398,2026-04-16 18:06:07.495078,6135.05,transfer,Wema Bank,First Bank,Rivers,utility,True,18,3,0,clean
97cc4edd-5f7b-4f56-93d7-cbdd061eb1ac,NG4274958945,2026-04-16 18:06:07.495078,18202.3,pos_payment,UBA,Access Bank,Kano,transport,False,18,3,0,clean
5280a53c-204b-41dd-90ec-035f061dd92b,NG9547119184,2026-04-16 18:06:07.495078,6233.46,transfer,Carbon,PalmPay,Abuja,supermarket,False,18,3,0,clean
50757fb5-e5bd-4221-8bb2-59d4e582b0bc,NG5667181604,2026-04-16 19:06:07.495078,26351.2,transfer,First Bank,Sterling Bank,Anambra,fuel_station,False,19,3,0,clean
0951e5ac-d3bc-49e2-84f1-90b893887ad4,NG8033702319,2026-04-16 19:06:07.495078,4961427.06,transfer,Access Bank,PalmPay,Delta,transfer,False,19,3,1,structuring
0b528685-3828-42f8-9f3d-3b288681f0a1,NG2227193073,2026-04-16 19:06:07.495078,13851.78,atm_withdrawal,Wema Bank,UBA,Kaduna,clothing,False,19,3,0,clean
800e1a70-64bf-4600-b401-e57a390e7482,NG3980491761,2026-04-16 19:06:07.495078,28181.8,ussd_transfer,Wema Bank,Zenith Bank,Oyo,transfer,False,19,3,1,velocity
6b8a382e-fd37-4886-bae1-3335d7bb385d,NG3376077463,2026-04-16 19:06:07.495078,48452.84,airtime_purchase,Carbon,Sterling Bank,Abuja,supermarket,False,19,3,0,clean
802b042c-238b-400a-991d-81d75d793a54,NG4712367625,2026-04-16 19:06:07.495078,2592.98,transfer,GTBank,Moniepoint,Delta,electronics,False,19,3,0,clean
70ec83fa-3280-41e1-af27-2ce097cb26bb,NG2699887270,2026-04-16 19:06:07.495078,127497.17,bill_payment,Flutterwave,Carbon,Delta,clothing,False,19,3,0,clean
be07de13-a611-4330-bb34-ae227e3ec859,NG2785736751,2026-04-16 19:06:07.495078,10048.97,bill_payment,Sterling Bank,GTBank,Ogun,transport,False,19,3,0,clean
80f14bd6-5d8d-4545-81bc-5e7804d813de,NG6756711494,2026-04-16 19:06:07.495078,5442.21,pos_payment,GTBank,Flutterwave,Rivers,pharmacy,False,19,3,0,clean
a22597bf-885c-43dc-89a3-1c0a45f9bfcc,NG2774884818,2026-04-16 19:06:07.495078,9211.22,atm_withdrawal,Access Bank,Sterling Bank,Oyo,restaurant,False,19,3,0,clean
8986b290-8df9-4bb1-bf14-08754b9589d8,NG3476426797,2026-04-16 19:06:07.495078,1798.35,merchant_payment,PalmPay,First Bank,Oyo,utility,False,19,3,0,clean
170f1983-cd70-465d-b0f4-576b981278bb,NG8578226896,2026-04-16 19:06:07.495078,3881.02,pos_payment,PalmPay,GTBank,Oyo,supermarket,False,19,3,0,clean
f04f962f-f952-435a-ab31-74078cad8516,NG9410288290,2026-04-16 19:06:07.495078,1568.81,atm_withdrawal,First Bank,Zenith Bank,Enugu,electronics,False,19,3,0,clean
83c8770b-403b-4acb-8646-62e6adc255c2,NG7403028869,2026-04-16 20:06:07.495078,30000.6,transfer,Zenith Bank,Sterling Bank,Abuja,electronics,False,20,3,0,clean
02aa60ed-f487-4c95-b0e3-7d9fcf13288f,NG8370987661,2026-04-16 20:06:07.495078,24501.95,ussd_transfer,Flutterwave,Wema Bank,Abuja,transfer,False,20,3,1,velocity
bd3759fd-e71c-4fcd-95ac-452ce95d3aab,NG7597996327,2026-04-16 20:06:07.495078,9295.42,airtime_purchase,Access Bank,Stanbic IBTC,Delta,electronics,False,20,3,0,clean
9e25371f-aa29-48d0-be75-c7a99a80ccb4,NG3479708607,2026-04-16 20:06:07.495078,100031.56,bill_payment,GTBank,OPay,Rivers,transport,False,20,3,0,clean
b01dd98a-6399-45e7-946d-1bef4a1354c7,NG8370987661,2026-04-16 20:06:07.495078,125784.31,airtime_purchase,First Bank,First Bank,Anambra,transport,False,20,3,0,clean
d2445176-6f81-4adf-a61a-119c11f7daaf,NG4524233168,2026-04-16 20:06:07.495078,31453.94,bill_payment,Sterling Bank,OPay,Kaduna,pharmacy,False,20,3,0,clean
c6c0ee67-1264-46d8-8ad8-0cda85915863,NG1674555072,2026-04-16 20:06:07.495078,59599.23,merchant_payment,Wema Bank,OPay,Abuja,restaurant,True,20,3,0,clean
b5658e5b-0424-463e-90ea-e231f0a92b17,NG3051831252,2026-04-16 20:06:07.495078,3277.22,ussd_transfer,UBA,Kuda Bank,Enugu,supermarket,False,20,3,0,clean
5d2c4d43-cf13-4f85-8885-98ec8acd31b9,NG6924716023,2026-04-16 20:06:07.495078,26098.08,transfer,Sterling Bank,Moniepoint,Oyo,transfer,False,20,3,1,velocity
cf371a5d-7b7f-4240-9d83-a07bcb2c101e,NG4530959836,2026-04-16 20:06:07.495078,24929.19,mobile_top_up,Carbon,Sterling Bank,Kano,restaurant,False,20,3,0,clean
b2f8a85b-26b5-4def-94d9-e5d5649b1bda,NG8370987661,2026-04-16 21:06:07.495078,80637.35,airtime_purchase,GTBank,Sterling Bank,Kaduna,utility,False,21,3,0,clean
2adc054c-a7c4-46e4-8218-50e56135d4e0,NG4643576871,2026-04-16 21:06:07.495078,34672.78,ussd_transfer,UBA,Flutterwave,Enugu,clothing,False,21,3,0,clean
7e6d733c-4940-45fc-ac58-fd0930bf0154,NG5160575046,2026-04-16 21:06:07.495078,4808.56,mobile_top_up,Wema Bank,GTBank,Oyo,electronics,False,21,3,0,clean
42a960f3-4405-485e-a6ab-1d46357aa9f1,NG7825844140,2026-04-16 21:06:07.495078,67966.17,atm_withdrawal,Access Bank,OPay,Enugu,pharmacy,True,21,3,0,clean
6e0c3dee-795b-4a28-aeb7-2da79cf5612b,NG2351531223,2026-04-16 21:06:07.495078,319084.75,bill_payment,Zenith Bank,PalmPay,Kano,fuel_station,False,21,3,0,clean
342fca8e-7b8f-4728-b119-913e7e250261,NG6618926823,2026-04-16 21:06:07.495078,8875069.04,transfer,Moniepoint,GTBank,Rivers,transfer,True,21,3,1,rapid_movement
76ba7f53-daf8-4e68-b17e-efd2050fa94f,NG2785736751,2026-04-16 21:06:07.495078,22467.41,airtime_purchase,Sterling Bank,Stanbic IBTC,Rivers,restaurant,False,21,3,0,clean
4528fe56-82db-4196-a5ee-15e6015a32ff,NG9229469952,2026-04-16 21:06:07.495078,3370.46,merchant_payment,OPay,Sterling Bank,Anambra,transport,False,21,3,0,clean
f5f2e2cb-8b8b-4abe-838b-a5d783b0613f,NG1521521078,2026-04-16 21:06:07.495078,35967.43,bill_payment,UBA,Stanbic IBTC,Abuja,supermarket,False,21,3,0,clean
ba36f7a6-cd16-4b16-b8da-8b9c22196a2f,NG8380507338,2026-04-16 21:06:07.495078,4127.85,transfer,Carbon,Stanbic IBTC,Delta,clothing,False,21,3,0,clean
97f1014d-ba30-44a0-964b-b3cf0536029d,NG4696689457,2026-04-16 21:06:07.495078,9236.46,airtime_purchase,PalmPay,Moniepoint,Lagos,electronics,False,21,3,0,clean
6dce07c4-3329-4d9f-b6a3-e17d4f6ffee5,NG7380780055,2026-04-16 22:06:07.495078,9647.19,atm_withdrawal,UBA,First Bank,Abuja,supermarket,False,22,3,0,clean
ad05a735-ee1e-4fa1-beaa-6eb6d72b5df3,NG8925520026,2026-04-16 22:06:07.495078,6866.62,ussd_transfer,OPay,Stanbic IBTC,Enugu,restaurant,False,22,3,0,clean
72364a67-424f-4128-af2b-8ec3edc6c960,NG5933179746,2026-04-16 22:06:07.495078,4329.14,bill_payment,Moniepoint,First Bank,Kaduna,electronics,False,22,3,0,clean
75fc7914-8334-4294-be96-0b55efcf7ba8,NG3294092753,2026-04-16 22:06:07.495078,3900.1,bill_payment,Carbon,Moniepoint,Rivers,clothing,False,22,3,0,clean
f985b51b-0015-44fe-ac5b-2b083c61cd12,NG9807209816,2026-04-16 22:06:07.495078,10065.81,ussd_transfer,PalmPay,GTBank,Oyo,fuel_station,False,22,3,0,clean
7d2fcd4c-0ea4-4683-8751-0e0aa4739b61,NG5933179746,2026-04-16 22:06:07.495078,3932.36,ussd_transfer,Access Bank,Zenith Bank,Enugu,restaurant,False,22,3,0,clean
de41bc35-3225-422e-ac22-265a35b1c46d,NG3792347639,2026-04-16 22:06:07.495078,48539.06,ussd_transfer,Carbon,GTBank,Anambra,transport,False,22,3,0,clean
9091a019-cf4a-4d95-9c13-4f7008b400f2,NG9633533290,2026-04-16 22:06:07.495078,10327.82,ussd_transfer,Kuda Bank,OPay,Anambra,fuel_station,False,22,3,0,clean
c03608db-2695-4357-bef1-c6b471bd9ff4,NG7608153267,2026-04-16 23:06:07.495078,13652.64,merchant_payment,OPay,PalmPay,Enugu,clothing,False,23,3,0,clean
daa13a6b-7383-4b37-9fba-6584d93b14e9,NG9908115095,2026-04-16 23:06:07.495078,45762.35,merchant_payment,Zenith Bank,Carbon,Ogun,restaurant,False,23,3,0,clean
bce81ed9-05fa-4506-ac70-15ca28864c18,NG6859286614,2026-04-16 23:06:07.495078,6303536.28,ussd_transfer,Kuda Bank,Moniepoint,Lagos,transfer,False,23,3,1,rapid_movement
3e551ac3-1591-4f44-85e3-6ba5606e5290,NG5686850445,2026-04-16 23:06:07.495078,34243.11,merchant_payment,First Bank,Access Bank,Enugu,restaurant,False,23,3,0,clean
8c29fcd5-1086-4065-acd9-8863ce522061,NG9410288290,2026-04-16 23:06:07.495078,75044.36,bill_payment,PalmPay,OPay,Delta,clothing,False,23,3,0,clean
40d11667-c17d-46a2-878d-de166b3bba20,NG1945826486,2026-04-16 23:06:07.495078,3947.93,mobile_top_up,First Bank,Flutterwave,Ogun,fuel_station,False,23,3,0,clean
03ece739-7c47-4c27-b851-62fec3d71522,NG2962491159,2026-04-16 23:06:07.495078,1316000.0,transfer,Flutterwave,Access Bank,Lagos,transfer,True,23,3,1,round_tripping
1dfc2699-afcc-4177-836e-6f446f505f39,NG5284391408,2026-04-16 23:06:07.495078,43244.69,ussd_transfer,Flutterwave,First Bank,Ogun,supermarket,False,23,3,0,clean
1be45f2c-17d6-41fb-9e23-661aca1fceb3,NG2566942273,2026-04-16 23:06:07.495078,9583.75,atm_withdrawal,GTBank,Zenith Bank,Lagos,pharmacy,False,23,3,0,clean
351134a7-bf2f-4b2c-a051-870d8f5161a5,NG3694860228,2026-04-16 23:06:07.495078,6124.0,pos_payment,Access Bank,GTBank,Anambra,restaurant,False,23,3,0,clean
1f3c51d9-ebc7-4c77-b7af-d6767fbd88d0,NG7311011808,2026-04-16 23:06:07.495078,17124.39,ussd_transfer,Sterling Bank,Zenith Bank,Ogun,pharmacy,False,23,3,0,clean
4aebd72e-1e06-4037-8474-9db8cf9bab5c,NG5829062179,2026-04-16 23:06:07.495078,10099.46,ussd_transfer,Moniepoint,Access Bank,Abuja,fuel_station,False,23,3,0,clean
16e58668-5b75-4dfb-8ff0-a7d6868e1287,NG7540301973,2026-04-16 23:06:07.495078,5297.64,airtime_purchase,Zenith Bank,Sterling Bank,Enugu,clothing,False,23,3,0,clean
39829202-3186-42da-bc97-ebe3d7e84c72,NG1983297492,2026-04-16 23:06:07.495078,9747.91,pos_payment,Wema Bank,Stanbic IBTC,Delta,fuel_station,False,23,3,0,clean
8b96226e-8aaf-4daf-9ac3-9952c091f673,NG7462972995,2026-04-17 00:06:07.495078,1675000.0,transfer,Flutterwave,First Bank,Enugu,transfer,False,0,4,1,round_tripping
1c33af96-874d-4f18-9327-af030d0b438f,NG1158998032,2026-04-17 00:06:07.495078,10402.58,merchant_payment,Kuda Bank,UBA,Anambra,utility,False,0,4,0,clean
8fae0fcd-4af9-4633-9209-afb6e8a9e838,NG9633533290,2026-04-17 00:06:07.495078,86331.97,ussd_transfer,Kuda Bank,First Bank,Abuja,restaurant,False,0,4,0,clean
c620f7bd-d363-4908-8f2a-659cd4b7050f,NG2140169349,2026-04-17 00:06:07.495078,15971.65,mobile_top_up,Flutterwave,Wema Bank,Enugu,electronics,False,0,4,0,clean
224386e4-12af-4e39-8831-89911a4165e4,NG8316648259,2026-04-17 00:06:07.495078,74199.46,atm_withdrawal,PalmPay,Zenith Bank,Enugu,fuel_station,False,0,4,0,clean
55d851d0-9990-458e-bbec-91ff6a3984b3,NG6587537178,2026-04-17 00:06:07.495078,4733388.87,ussd_transfer,UBA,Moniepoint,Rivers,transfer,True,0,4,1,structuring
28623395-9a79-4d39-b108-8049a7e1bb3c,NG2137651678,2026-04-17 00:06:07.495078,31628.78,bill_payment,Carbon,GTBank,Delta,clothing,False,0,4,0,clean
822b7ad0-6768-4a94-9679-a6ac6ebb8855,NG3615507143,2026-04-17 00:06:07.495078,1095.61,pos_payment,Sterling Bank,Flutterwave,Oyo,pharmacy,False,0,4,0,clean
31931dd3-5778-44dd-a625-6d822c3a9add,NG3660223333,2026-04-17 00:06:07.495078,12450.74,pos_payment,UBA,Zenith Bank,Delta,supermarket,False,0,4,0,clean
d205e921-04f9-4059-90da-6606325dc5a2,NG3328710672,2026-04-17 00:06:07.495078,764.2,atm_withdrawal,Carbon,Stanbic IBTC,Abuja,pharmacy,False,0,4,0,clean
c25b2b6c-5980-4bb1-b4ce-d8aa8695f2c8,NG4713453204,2026-04-17 00:06:07.495078,10282.5,ussd_transfer,Access Bank,Zenith Bank,Abuja,transfer,True,0,4,1,velocity
f78fe425-8cd2-4047-825c-42af1afb5298,NG7166868574,2026-04-17 00:06:07.495078,15114.01,bill_payment,GTBank,Carbon,Anambra,transport,False,0,4,0,clean
3b59364f-856b-45c7-814b-1c4eb49bdb18,NG4713453204,2026-04-17 01:06:07.495078,1511403.0,transfer,OPay,Stanbic IBTC,Delta,transfer,False,1,4,1,unusual_hours
95291f57-b097-4faf-914a-01498f068b53,NG5975196341,2026-04-17 01:06:07.495078,5893.31,bill_payment,Access Bank,GTBank,Anambra,utility,False,1,4,0,clean
17c8a1a4-6874-4998-a583-9fa76e68a258,NG3294092753,2026-04-17 01:06:07.495078,3411.41,transfer,OPay,Moniepoint,Rivers,utility,False,1,4,0,clean
f01b8ec3-c627-488d-8c60-117b91a31903,NG7803990970,2026-04-17 01:06:07.495078,10917.14,bill_payment,Carbon,Zenith Bank,Kaduna,transport,False,1,4,0,clean
40fe2781-6eea-4dad-9e6a-91d24fd0e6bb,NG7380780055,2026-04-17 01:06:07.495078,16097.03,transfer,Kuda Bank,Flutterwave,Ogun,fuel_station,False,1,4,0,clean
c830072c-2c5a-4475-9e11-6cdf9f7edf45,NG7196439534,2026-04-17 01:06:07.495078,29504.87,transfer,Kuda Bank,Zenith Bank,Ogun,clothing,False,1,4,0,clean
ace8cbda-5cc1-442f-8253-117bab7e77f7,NG9592390865,2026-04-17 01:06:07.495078,10426.09,airtime_purchase,Wema Bank,Wema Bank,Rivers,fuel_station,False,1,4,0,clean
bf7652f2-fed8-4f93-9028-98eb296245d4,NG3734252963,2026-04-17 01:06:07.495078,18203.65,airtime_purchase,First Bank,Wema Bank,Delta,pharmacy,False,1,4,0,clean
630b6caa-2113-4a47-ab88-c325ef27b9db,NG8478529823,2026-04-17 01:06:07.495078,5286.7,atm_withdrawal,Zenith Bank,Flutterwave,Oyo,fuel_station,False,1,4,0,clean
9561deb4-25d4-4f5b-ba2e-b75f9d1024dd,NG6272000062,2026-04-17 01:06:07.495078,100919.38,bill_payment,Stanbic IBTC,PalmPay,Lagos,pharmacy,False,1,4,0,clean
cfe9134f-8c89-4632-bca1-50db46cafef9,NG5728765136,2026-04-17 01:06:07.495078,79927.19,ussd_transfer,Flutterwave,Moniepoint,Kano,pharmacy,False,1,4,0,clean
020de918-1554-442e-b299-8862217578d0,NG3792347639,2026-04-17 01:06:07.495078,2115958.69,ussd_transfer,GTBank,Zenith Bank,Abuja,transfer,True,1,4,1,unusual_hours
9865ea09-84d4-4d35-a4cd-a00e3959a9e9,NG9623534576,2026-04-17 01:06:07.495078,7919.49,mobile_top_up,Carbon,OPay,Ogun,pharmacy,False,1,4,0,clean
a6f215b3-10f9-46da-b62c-2c2cdafb4f40,NG7049001493,2026-04-17 01:06:07.495078,18583.01,atm_withdrawal,Zenith Bank,Flutterwave,Enugu,restaurant,True,1,4,0,clean
85ed7915-224d-4dd9-849d-7f50ff36702c,NG6687206971,2026-04-17 01:06:07.495078,15871.9,transfer,Carbon,GTBank,Oyo,electronics,False,1,4,0,clean
005d8fb8-243a-4670-893b-ce212ded503b,NG3051831252,2026-04-17 01:06:07.495078,3877.75,atm_withdrawal,First Bank,PalmPay,Anambra,utility,False,1,4,0,clean
5421a84f-fe82-4c1b-a274-5140eb9d6360,NG6320115677,2026-04-17 01:06:07.495078,4985774.71,transfer,First Bank,Sterling Bank,Delta,transfer,False,1,4,1,structuring
d94546fe-96f5-4abf-ab89-f3dfb5d5f21d,NG9894264595,2026-04-17 01:06:07.495078,5552.71,merchant_payment,First Bank,PalmPay,Kaduna,utility,False,1,4,0,clean
4a3e096a-0fd0-4c49-a098-4b30e1246387,NG4748302739,2026-04-17 01:06:07.495078,4065.41,merchant_payment,Sterling Bank,Stanbic IBTC,Oyo,restaurant,False,1,4,0,clean
a08c29d6-7cdd-420b-8255-16c2e9ef009f,NG3746317213,2026-04-17 02:06:07.495078,3357.02,transfer,Kuda Bank,PalmPay,Oyo,pharmacy,False,2,4,0,clean
5eb32e52-749e-45b5-93f0-f1bd9e0be0ce,NG7403028869,2026-04-17 02:06:07.495078,8781700.49,ussd_transfer,Kuda Bank,Moniepoint,Kano,transfer,False,2,4,1,rapid_movement
cc7549d1-5c42-486e-a48a-0d53517581a4,NG1730074215,2026-04-17 02:06:07.495078,22417.53,mobile_top_up,Access Bank,PalmPay,Ogun,utility,False,2,4,0,clean
bbf5629c-af17-486b-a1c6-d9c03f7cf1b7,NG3792347639,2026-04-17 02:06:07.495078,25157.88,transfer,Moniepoint,UBA,Kaduna,restaurant,False,2,4,0,clean
00b90dcd-9ef5-4427-a0da-3853f2f48864,NG6461974809,2026-04-17 02:06:07.495078,27761.68,ussd_transfer,Kuda Bank,OPay,Anambra,electronics,False,2,4,0,clean
34050cfc-8a25-4ae9-b3a9-fe6d0f93bfde,NG7311011808,2026-04-17 02:06:07.495078,18916.19,airtime_purchase,Stanbic IBTC,Kuda Bank,Abuja,electronics,False,2,4,0,clean
1eec18a2-c8cc-4c4c-9640-b106ef81a278,NG3698305085,2026-04-17 02:06:07.495078,1524.75,transfer,Flutterwave,Stanbic IBTC,Enugu,fuel_station,False,2,4,0,clean
fa9ba5bb-d3e1-41d8-8f2c-6dc3cfa2bb65,NG9547119184,2026-04-17 02:06:07.495078,15529.07,bill_payment,Zenith Bank,Sterling Bank,Ogun,electronics,False,2,4,0,clean
7068384b-9dfe-4434-ac89-4de5244bdcfc,NG2351531223,2026-04-17 02:06:07.495078,7581.69,bill_payment,OPay,Wema Bank,Enugu,fuel_station,True,2,4,0,clean
59da1e0c-b9ba-4e2e-b79b-78a07040c2a4,NG7575259637,2026-04-17 02:06:07.495078,149206.07,mobile_top_up,Moniepoint,Wema Bank,Kano,restaurant,False,2,4,0,clean
